0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.711736617240512182e-01,1.250000000000000000e-01,0.000000000000000000e+00,1.415105756220804908e-02,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.722292033174164128e-01,1.250000000000000000e-01,0.000000000000000000e+00,1.391357353826406795e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.214375471223925307e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.546856981799983252e-02,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.345312892686604145e-01,1.250000000000000000e-01,0.000000000000000000e+00,1.036442974556203295e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.345312892686604145e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.571255356907238707e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.650950209357577095e-02,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.732847449107816074e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.012288583200020575e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.985423473234481165e-02,3.750000000000000000e-01,1.666666666666666574e-01,4.113566043083236035e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.340035184719778449e-01,0.000000000000000000e+00,3.333333333333333148e-01,2.173075436652839587e-02,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.706458909273686764e-01,1.250000000000000000e-01,0.000000000000000000e+00,5.869429265402010404e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.498617743151545750e-02,1.250000000000000000e-01,1.666666666666666574e-01,3.259622914329302068e-02,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.235486303091229754e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.182214872781016474e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.460417190248806174e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.571255356907238707e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.847951746670017270e-01,1.250000000000000000e-01,8.333333333333332593e-01,6.104473451835264880e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.706458909273686764e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.533037742139233862e-02,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,6.858507162603669771e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.122992013728672842e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.985423473234481165e-02,5.000000000000000000e-01,1.666666666666666574e-01,5.684821399990475088e-02,5.000000000000000000e-01
1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.537431011154546792e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.842674038703191575e-01,1.250000000000000000e-01,0.000000000000000000e+00,3.513366015444756990e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.410226081199353679e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,4.345312892686604145e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.074862022309093584e-02,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,4.219653179190751002e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.537431011154546792e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.832118622769540184e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.567195467289391256e-02,5.000000000000000000e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.465694898215631592e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.929138530460493550e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.525006282985674921e-02,3.750000000000000000e-01,1.666666666666666574e-01,4.113566043083236035e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.722292033174164128e-01,1.250000000000000000e-01,8.333333333333332593e-01,6.126431989431795067e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.410226081199353679e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.334757476752953032e-01,3.750000000000000000e-01,3.333333333333333148e-01,5.133418122566506536e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.537917417160684919e-02,5.000000000000000000e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.541157521374928591e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.973611460165870413e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.410739813385612162e-02,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.672039796007691148e-01,1.250000000000000000e-01,0.000000000000000000e+00,2.859895551532101177e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.512699256649825859e-02,5.000000000000000000e-01
0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,8.240764011058054894e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.049463509009441520e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.465694898215631592e-01,1.250000000000000000e-01,0.000000000000000000e+00,1.603867201010600319e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.224930887157577253e-01,1.250000000000000000e-01,0.000000000000000000e+00,1.014972404461818717e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.411045866602957458e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.586076903744659039e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.571255356907238707e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.209097763257099889e-01,2.500000000000000000e-01,0.000000000000000000e+00,3.513366015444756990e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.706458909273686764e-01,1.250000000000000000e-01,0.000000000000000000e+00,2.194233707545851370e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.973611460165870413e-01,1.250000000000000000e-01,0.000000000000000000e+00,1.849396833129948389e-02,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,3.340035184719778449e-01,1.250000000000000000e-01,0.000000000000000000e+00,4.098927018018883039e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.541157521374928591e-02,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,3.242020608193013631e-02,1.250000000000000000e-01,3.333333333333333148e-01,8.115719346076702423e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.334757476752953032e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.537917417160684919e-02,5.000000000000000000e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.571255356907238707e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,1.250000000000000000e-01,0.000000000000000000e+00,3.025398513299651718e-02,5.000000000000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.512699256649825859e-02,5.000000000000000000e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,2.500000000000000000e-01,0.000000000000000000e+00,4.231498029001665856e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.209097763257099889e-01,1.250000000000000000e-01,0.000000000000000000e+00,3.474328615273148541e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.268409148027142108e-02,5.000000000000000000e-01,1.666666666666666574e-01,7.746484096553543641e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.586076903744659039e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.522458606692727971e-02,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.104548881628549806e-01,1.250000000000000000e-01,0.000000000000000000e+00,1.497654242623688015e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,3.591354611711485290e-01,1.250000000000000000e-01,0.000000000000000000e+00,5.074862022309093584e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.115104297562202307e-01,0.000000000000000000e+00,1.666666666666666574e-01,1.209753416358076011e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.929138530460493550e-02,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,2.586076903744659039e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.049463509009441520e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.528524754963558441e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.411045866602957458e-02,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.755214878110077870e-02,1.250000000000000000e-01,3.333333333333333148e-01,5.416439273810667171e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.329479768786127059e-01,6.250000000000000000e-01,3.333333333333333148e-01,9.154270340242172399e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.711736617240512182e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.411045866602957458e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.601910027645137236e-01,1.250000000000000000e-01,0.000000000000000000e+00,1.629323489662505842e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.498617743151545750e-02,3.750000000000000000e-01,3.333333333333333148e-01,5.445717323939373161e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.410739813385612162e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,1.250000000000000000e-01,1.666666666666666574e-01,2.975781977681537377e-02,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,3.591354611711485290e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.049463509009441520e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.334757476752953032e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.592394109100164420e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.083438049761246469e-01,5.000000000000000000e-01,3.333333333333333148e-01,1.546856981799983252e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.214375471223925307e-01,2.500000000000000000e-01,0.000000000000000000e+00,1.690807394932789323e-02,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,3.968333752199044717e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.049463509009441520e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.957778336265393326e-01,6.250000000000000000e-01,3.333333333333333148e-01,9.154270340242172399e-02,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.586076903744659039e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.434624456306609064e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.214375471223925307e-01,1.250000000000000000e-01,0.000000000000000000e+00,2.821271947802311483e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.968333752199044717e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.102724576307577281e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.088715757728072164e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.493180556564021808e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.541157521374928591e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.672039796007691148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.571255356907238707e-02,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.152048253329982209e-03,0.000000000000000000e+00,3.333333333333333148e-01,5.660423024883219634e-02,1.000000000000000000e+00
